Komentar,Jumlah Like
"Ternyata Ngelantur juga notice hal yang kurang gw suka di film Jumbo 😂<br>Gw tulis review ala-ala jugalah buat menyampaikan uneg-uneg 😁<br><br>(SPOILER!)<br><br><br><br>Kekurangan:<br><br>1. Scene penangkapan ortu Meri jelek banget di film ini. Mulai dari pengambilan angle, ekspresi, sama adegan percakapan ibu Meri sama anaknya. Apalagi itu pake first person perspective, jujur cringe mampus sih. Coba kalo third person perspective aja, mungkin bakal kerasa chaos nya.<br>2. Ekspresi sama dubbing nya Mae flat banget. Atta juga, apalagi pas scene dia teriak &quot;KENAPA?!&quot;. Itu cringe di kuping, gak kerasa rasa frustasinya.<br>3. Moment of reveal Pak Kades sebagai pria berjubah terlalu blak-blakan, masa lalunya juga cuma ditumpuk-tumpuk. Motivasinya pun aneh, gak cocok kalo equality, harusnya yang lain aja kek (contoh) nangkepin roh buat dikumpulin supaya bisa ketemu sama istrinya lagi? Entahlah, intinya motivasi dia harus didasari cinta yang dalam (padahal pas Pak Kades koar-koar di panggung itu bagus banget woilah).<br>4. Beberapa scene terasa di &quot;pause&quot; buat dialog, ini agak ganggu. Contoh pas Don dkk kucing-kucingan sama Atta dan kejar-kejaran sama Pak Kades (bisa ngomongin strategi, padahal villain nya di depan mata 😂).<br><br>Kelebihan:<br>1. Sinematografi.<br>2. Lagu.<br>3. Character development. Jujur dari awal gw gak suka sama Don (di scene dia maksa temen-temennya buat dengerin dia). Gw tau dia bakal berubah, tapi berhasil gak eksekusinya? Ternyata berhasil dong. Perubahan karakter Atta juga bagus 🎉🎉<br>4. Semua karakter disini kuat dan berperan. Kudos buat penulisan Nurman dan Mae yang membuat mereka tetap memiliki peran penting, gak kegeser sama Don/Meri dan Don/Atta. Padahal potensi &quot;diabaikan&quot;nya dua char ini kuat banget kalo penulisannya gagal. Bahkan itu tiga kambing juga ada gunanya 🤣<br>5. Detail kecil yang dipakai lagi di saat yang tepat, kek &quot;sap, sap, sap&quot; dan &quot;kangkung?&quot;. Jadi gak ada hal yang mubazir di film ini.<br><br>Honorable mention buat pengisi suara mbak-mbak panitia panik dan Pak Kades, dubbing kalian keren banget 😭👏<br><br>Gitu aja sih review panjang gw, intinya Jumbo harus bisa ngalahin KKN di Pabrik Gula 😂",1
"Gak rekomen buat anak belum remaja, tapi untuk remaja ke atas mah bagus banget.<br>Aku kasih nilai 9<br><br>Ada nilai simpati-empati sempet terharu juga, pertemanan, perbaikan kesalahan kurang lebihnya bgtu 😄",0
"gua merasa dubbing untuk animasinya agak kureng, hampir di semua film anak2 di Indonesia sih....<br>kecuali pake dubber dubber profesional",0
Lebih suka norma mertua dan menantu,0
Bang coba bahas Minecraft movie,0
"kapan lagi di compare dengan global dapat 7.2 , mantap",4
Beethoven Virus,0
"yaallahh ngakak bgt pas bagian <a href=""https://www.youtube.com/watch?v=3PFYFsYH5zA&amp;t=263"">4:23</a>",0
"Kita sebenarnya bisa, cuman dihalang2in ama yg punya kebijakan😂",0
Bang coba riview film Horor Karya Anak  Lombok judulnya &quot; The Vengeance of Seher&quot; bang...pengen denger pendapat elu..katanya film ini gak kalah bagus dari film horor - horor di bioskop...<br><br>Yang mau nonton di YouTube nya Lenteng Tedes,0
bahas the fable bg plisssss,0
Lumayan setuju dengan pendapatnya abang ini. Hal detil yang disebutin dan kurang di jumbo memang terasa benar setelah mendengar penjelasannya. Tapi tetap 10/10 bagiku😂,0
"Damn bang, kualitas video nya kadang burik kadang HD jir😂",0
"Terakhir nonton film terbaik versi saya the raid 1 dan 2 tapi,pas nonton jumbo gairah saya naik semoga next ada jumbo-jumbo lain",1
Bang dongeng yg kancil udh dibahaa belum. Kalo belum to long bahas dong gua mau liat pendapatlu gimana😊😊,0
bener bang dlu liat trailer lakons di ig berasa wah kali bang bahkan sampai sekarang wkwkw,1
Bg bahas minecraft dong bg,0
⭐𝐒𝐆𝐈𝟖𝟖 emang top markotop! JP terus!,0
epic moment 🎉 𝐒𝐆𝐈𝟖𝟖,0
"gacir banget, main di 𝐒𝐆𝐈𝟖𝟖",0
coba buy spin 20k malah maxwin kwkwkkw makasih 🚩𝐒𝐆𝐈𝟖𝟖🚩 nyata emng,0
"Terbaik ❤ memang kak , salam 𝐒𝐆𝐈𝟖𝟖",0
"jepey terus di 𝐒𝐆𝐈𝟖𝟖, beneran!",0
Awal kebangkitan cuan pasti di 𝐒𝐆𝐈𝟖𝟖,0
"<a href=""https://www.youtube.com/watch?v=3PFYFsYH5zA&amp;t=3"">0:03</a> Keren boleh coba bang gas di 𝐒𝐆𝐈𝟖𝟖",0
🚩𝐒𝐆𝐈𝟖𝟖 tempat paling uhuy!,0
"jepey terus di 𝐒𝐆𝐈𝟖𝟖, beneran!",0
gw udah coba guys di 𝐒𝐆𝐈𝟖𝟖 cair mulu 👍,0
"Rezeki dari 𝐒𝐆𝐈𝟖𝟖-bikin hariku lebih bermakna, terima kasih!",0
"Berkah rezeki hari ini berkat ⭐𝐒𝐆𝐈𝟖𝟖,puji syukur!",0
"terimakasih selalu upload bg, walaupun masih sibuk🎉𝐒𝐆𝐈𝟖𝟖",0
"nih saya kasih ilmu , main di 🚩𝐒𝐆𝐈𝟖𝟖 !!🚩 gak usah pusing pola dll gas main dapat hasil wd dah gampang",0
"<a href=""https://www.youtube.com/watch?v=3PFYFsYH5zA&amp;t=1"">0:01</a> YOo coba di 𝐒𝐆𝐈𝟖𝟖 modal 5k aja bisa jepee ⭐",0
"terimakasih selalu upload bg, walaupun masih sibuk🎉𝐒𝐆𝐈𝟖𝟖",0
⭐𝐒𝐆𝐈𝟖𝟖 emang top markotop! JP terus!,0
"Begitu mantap! Bermain di 𝐒𝐆𝐈𝟖𝟖, rezeki pun mengalir dengan deras!",0
Makin yakin abis baca review lain tentang ✌✌𝐒𝐆𝐈𝟖𝟖.,0
"Salut bang keren kontennya , salam Jepe DI ⭐𝐒𝐆𝐈𝟖𝟖",0
Akhirnya yg di tunggu2😁 𝐒𝐆𝐈𝟖𝟖,0
Maaf terlambat bang semangat ya Salam 𝐒𝐆𝐈𝟖𝟖! gampang Jepe,0
"Kapan lagi main di situs segacor 𝐒𝐆𝐈𝟖𝟖, asli nagih sih",0
Lancar lancar bang salam Jepe ⭐𝐒𝐆𝐈𝟖𝟖,0
Konten yang luar biasa! Keren banget cara kamu menjelaskannya! Main yang bagus di sini bang ⭐𝐒𝐆𝐈𝟖𝟖,0
"di ajakin abang w main di weton benaran g*cor parah ,langanan 3 hari sekali dapat terus uang jajan cek google 🚩𝐒𝐆𝐈𝟖𝟖 🚩",0
✨ 𝐒𝐆𝐈𝟖𝟖 ✨,0
"Cakep Kali 🚩𝐒𝐆𝐈𝟖𝟖🚩, Bravo..",0
"TS yah tetangga w ada yang jp 10jt di byar ,semenjak itu w main di 🚩𝐒𝐆𝐈𝟖𝟖🚩 lumayan kalau mau cari 50 - 100 an mah gampang",0
"Terbaik ❤ memang kak , salam 𝐒𝐆𝐈𝟖𝟖",0
𝐒𝐆𝐈𝟖𝟖 bikin maxwin makin gampang,0
gw udah coba guys di 𝐒𝐆𝐈𝟖𝟖 cair mulu 👍,0
𝐒𝐆𝐈𝟖𝟖 keren banget 😊,0
Gak pernah kecewa nonton video kamu! Selalu bermanfaat dan seru! dp 5k di 𝐒𝐆𝐈𝟖𝟖,0
"<a href=""https://www.youtube.com/watch?v=3PFYFsYH5zA&amp;t=124"">2:04</a> takut banget 😭😭😭😭",1
Nggak sabar liat ngelantur review dan komen film mortal kombat 2025 nanti,1
"Terkait sub-plot yang patah, kayaknya, mungkin, emg belum menjadi prioritas utama karena fokus produksi lebih kepada emotional delivery. Dan ngeliat respon masyarakat, strategi itu udah tepat. Film menyentuh lebih impactful daripada film dengan alur tanpa celah.<br><br>dan satu lagi yang menurut gue sangat disayangkan adalah, mereka melewatkan gimmick horror elemen fantasy yg ada di filmya. Kalau diramu dengan tepat, film ini bisa menggaet demografi yang emang udah berjasa bikin film KKN di Desa Penari bertengger di puncak film terlaris. Bahkan harusnya bisa double win, karena KKN di Desa Penari mencapai angka tersebut tanpa demografi penonton keluarga (Orangtua dan Anak).",1
Ternyata ga nonton kkn desa penari adalah hal yg baik yg pernah saya lakukan,0
"Buat ekspresi yg bikin kurang keluar karna ga pake teknologi motion capture ga si? Yg gue tau studio animasi animasi gitu pake motion capture buat ambil ekspresi, kecuali flow",0
bang review devilman crybaby,0
BANG PLEASE REVIEW SERIES ADOLOSENCE,0
"Saran bang kalo pas lu ngomong ada effect triggered nya, sfxnya jangan terlalu keras setidaknya suaralu masih bisa terdengar jelas lah",0
Kkn dan vina di zoom 😂😂😂,0
masa sih the Raid kalah sama KKN desa penari,0
"<a href=""https://www.youtube.com/watch?v=3PFYFsYH5zA&amp;t=40"">0:40</a> sayang gk ada lanjutannya",0
"<a href=""https://www.youtube.com/watch?v=3PFYFsYH5zA&amp;t=300"">5:00</a><br>Protect this man, at all cost!!!!",0
Sekarang bahas Minecraft,0
Lanjutkan,0
sekarang rating film Minecraft Movie,0
y,0
"Bang, saat nonton a minecraft movie bioskopnya perang dunia gak?",0
"gw stuju sih bang, jujur aja pas kemaren nonton tuh emang kek woahh bagus banget film indo sekeren ini cuma kek berasa janggal tapi ya bingung juga jabarinnya<br>apalagi di bagian antagonisnya jujur kek bnrn kerasa buru-burunya gtu dan susah buat kita sebagai penonton buat empati<br>but still aside dari kekurangan tadi, jumbo bnrn bagus kok👍👍👍 gw nangis dkit wkwk",0
HAHAHA NGAKAK,0
Tolong react film terbaru Malaysia arahan( pengarah Sheriff -Syafiq Yusof )  judul Blood Brother Bara Naga.,0
Iya gitu seru?,0
ni orang ada aja celah buat ngeritik suatu film wkwk😂 kayak pendukung madrid 😂😂😂,0
"Semangat bang. Masih ada Qodrat 2, Komang, Norma.",0
"Bang tapi kok lu kasih 9,1 ke Film Nezha 2, apa Film Nezha lebih baik dari Inside Out2",0
Makasih abang keren udah review jujur jujuran film JUMBO. Mencerdaskan.,0
Kelakar cara penyampaiannya. 😂😂😂,0
Yap tiada hari tanpa roasting pemerintah,0
Saya dari Malaysia dan agak excited nak menonton filem ni..tapi belum rezeki dapat menonton😅..kalau sekilas lihat saya tahu yang filem memang banyak usaha yg telah diberikan buat filem ni berhasil ..sbb tu  terasa excited nak tngok...so korang warga Indonesia support laa dulu filem ni..kalau lepas nonton nanti korang rasa filem tidak terlalu wow..jangan jatuhkan mereka sebaliknya terus mendukung...ingat tau semua yg berjaya tu bukan berjaya dengan satu langkah dalam perjalanannya...<br><br>Animasi di Malaysia pun memerlukan perjalanan yg jauh untuk capai kejayaan mereka sekarang..so apa yg penting kita support mereka yg bekarya dan kita harap mereka juga terus berusaha untuk perbaiki dan meningkatkan lagi mutu kerja mereka untuk hasilkan karya yg lebih baik dan berkualiti☺️,369
BAHAS KODRAT 2 BANG PLISS,0
"Jaket lu keren, Bang, spill beli di mana 🙏🏻",0
"sebernarya sih, jumbo ini film nya lumayan sedih sih, kalo untuk anak anak kecil mungkin cuma kirain film adventure biasa kan? tapi dibalik itu pesan nya orphan, atau kekurangan apapun itu di normalisasikan dan tidak beda dari yang lain, nangis sih.",0
Pemerintah b2i,0
"Fyi ipin plupin dibuat di Indonesia loh, dari PIAPI",0
Lumayan banget 7.2,0
"<a href=""https://www.youtube.com/watch?v=3PFYFsYH5zA&amp;t=123"">2:03</a> apa itu industri seni? Gak bisa bikin saya dan keluarga jadi kaya, mending ngurus sawit sama pertambangan 😁",2
Udah GK ada aplikasi vidnow bang??,0
"<a href=""https://www.youtube.com/watch?v=3PFYFsYH5zA&amp;t=308"">5:08</a> 😂",0
Bang review minecraft the movie dong🎉,0
One step to the journey,1
"Bang upload versi 3 jamnya, orang macam gw seneng bisa ada suara dibackground apalagi pas lagi shift malam",0
Jadi lu lebih muda dari gue bang,0
bahas &quot;a Minecraft movie&quot; bang,0
pemikiran anda salah kalau hidup di Indonesia,0
Saya gak setuju sama lu<br><br>Karena saya belum nonton film nya,0
Saya ngebayangin kalo arc nya meri di taro di awal film sebelum judul film jadi kayak arc gwen di spiderman across the spiderverse. Mantul bgt  🤩,1
bang review qodrat 2  dong,1
"Animasi anak-anak dan animasi semua umur itu beda bang, film2 animasi populer itu mostly buat semua umur, kalo jumbo gw gtau ini film anak anak apa semua umur:v",1
"Review nya keren!!! Detail, berimbang, dan membangun. 🎉🎉🎉",1
Review film Minecraft bang,0
"<a href=""https://www.youtube.com/watch?v=3PFYFsYH5zA&amp;t=1102"">18:22</a> tapi kalo gitu jadi ganti judul nggak sih? <br><a href=""https://www.youtube.com/watch?v=3PFYFsYH5zA&amp;t=1174"">19:34</a> setuju sih, cerita vilain utamanya agak gimana gitu, untuk kartun anak anak terlalu dewasa nggak sih? (ya meskipun in line sama pekerjaan dia sih)",0
"Bro 2011 baru kelas 4, kita yg uda smp nnton video itu diwarnet : hold my tebz",1
Lagu nya &quot;Kumpul bocah&quot;. Lagu jadul itu...tahun 80an waktu saya masih SD hehe,0
"Naruto spoiler : itachi memasukkan gagak kedalam tubuh naruto, kemudian gagaknya menyelanmatkan itachi",0
Review Popeye bg,0
Bang masak MI Nurul Huda belum dikasih,0
Harus banyak yang nonton biar animator muda Indonesia mau menggarap film animasi anak2 lainnya,1
Wah beliau satu ini sudah tua ya,0
wajib nonton dan dukung film animasi Indonesia,0
mines di ekspresi sih untuk film JUMBO,0
Bg bahas film komang,0
Pasti dah ni orang klo riview film lokal selalu ngeselin pembawaan nyaa🤣,0
udah paling bener indo harus pecah karena gak akan bisa maju,0
Kalo di bandingin sama upin &amp; ipin bagusan mana yah,0
Flim jumbo masih tayang gk,1
"Gw dulu juga waktu bocil, nonton lakon studio juga kagum banget, padahal masih dibawah 10 tahun",0
Bang review blood brother dari malaysia,0
Harusnya pas ngomong ekspresi kasih muka boruto pas nangis lah bang,0
"<a href=""https://www.youtube.com/watch?v=3PFYFsYH5zA&amp;t=65"">1:05</a> Lakons Studio, Menyala abangku.",7
Broo.. review The Judge (2014),0
"Kapan lagi main di situs segacor 𝐒𝐆𝐈𝟖𝟖, asli nagih sih",0
𝐒𝐆𝐈𝟖𝟖 keren banget 😊,0
Sehat selalu semuanya salam dari 𝐒𝐆𝐈𝟖𝟖 gampang jepe,0
Gw paling demen gas di 🚩𝐒𝐆𝐈𝟖𝟖🚩 wkwkwkww seru. Harus sering2 sih ini mah,0
terima kasi rezekinya  ⭐𝐒𝐆𝐈𝟖𝟖,0
Gw paling demen gas di 🚩𝐒𝐆𝐈𝟖𝟖🚩 wkwkwkww seru. Harus sering2 sih ini mah,0
"Salut bang keren kontennya , salam Jepe DI ⭐𝐒𝐆𝐈𝟖𝟖",0
Maaf terlambat bang semangat ya Salam 𝐒𝐆𝐈𝟖𝟖! gampang Jepe,0
"Cakep Kali 🚩𝐒𝐆𝐈𝟖𝟖🚩, Bravo..",0
Lancar lancar bang salam Jepe ⭐𝐒𝐆𝐈𝟖𝟖,0
Memang web terbaik se asia gak salah pilih cuma 🚩𝐒𝐆𝐈𝟖𝟖🚩 yang bisa gni !,0
Sukaaa bangettt sama ⭐𝐒𝐆𝐈𝟖𝟖,0
"Rezeki dari 𝐒𝐆𝐈𝟖𝟖-bikin hariku lebih bermakna, terima kasih!",0
🚩𝐒𝐆𝐈𝟖𝟖 tempat paling uhuy!,0
"Rezeki dari 𝐒𝐆𝐈𝟖𝟖-bikin hariku lebih bermakna, terima kasih!",0
"Kapan lagi main di situs segacor 𝐒𝐆𝐈𝟖𝟖, asli nagih sih",0
Makin yakin abis baca review lain tentang ✌✌𝐒𝐆𝐈𝟖𝟖.,0
Yang di tunggu tunggu salam Jepe 𝐒𝐆𝐈𝟖𝟖,0
"Konten yang gw tunggu sehabis pulang kerja gas ramaikan bro biar mledak vidionya ,Salam ⭐𝐒𝐆𝐈𝟖𝟖!",0
Sehat selalu semuanya salam dari 𝐒𝐆𝐈𝟖𝟖 gampang jepe,0
"Keren banget bang 😂 , Salam JePE ⭐𝐒𝐆𝐈𝟖𝟖",0
Busett cerahh banget 🚩𝐒𝐆𝐈𝟖𝟖🚩 encess sama koinya lagi ngasih mulu,0
yang pro aja bang di 𝐒𝐆𝐈𝟖𝟖 👍,0
"Salut bang keren kontennya , salam Jepe DI ⭐𝐒𝐆𝐈𝟖𝟖",0
"gacir banget, main di 𝐒𝐆𝐈𝟖𝟖",0
"<a href=""https://www.youtube.com/watch?v=3PFYFsYH5zA&amp;t=551"">9:11</a>  bang tadi jam segitu menang besar w di 🚩𝐒𝐆𝐈𝟖𝟖🚩",0
gatot barusan coba langsung jatuh perkalian 1000 langsung aja cari situsnya 🚩𝐒𝐆𝐈𝟖𝟖🚩,0
"Keren sih 𝐒𝐆𝐈𝟖𝟖, main bentar auto jepe.",0
"Min video lu baguss , tetap pilih 𝐒𝐆𝐈𝟖𝟖 😢",0
Makin yakin abis baca review lain tentang ✌✌𝐒𝐆𝐈𝟖𝟖.,0
Akhirrrnyaaa bagus konten abang !! luar biasa coba main di ⭐𝐒𝐆𝐈𝟖𝟖,0
"terimakasih selalu upload bg, walaupun masih sibuk🎉𝐒𝐆𝐈𝟖𝟖",0
gw udah coba guys di 𝐒𝐆𝐈𝟖𝟖 cair mulu 👍,0
Seperti biasa sehat selalu kang semngat ngonten dan dilancarkan segala urusannya Salam dari 🚩𝐒𝐆𝐈𝟖𝟖 ❤,0
🤑 𝐒𝐆𝐈𝟖𝟖 🤑,0
Jujur klo main mending di 𝐒𝐆𝐈𝟖𝟖 bang,0
"jepey terus di 𝐒𝐆𝐈𝟖𝟖, beneran!",0
Jujur klo main mending di 𝐒𝐆𝐈𝟖𝟖 bang,0
"Suka banget bang sama konten abang , jangan lupa ences di 𝐒𝐆𝐈𝟖𝟖 gampang pecah",0
"<a href=""https://www.youtube.com/watch?v=3PFYFsYH5zA&amp;t=298"">4:58</a> Damn bro! He really said it☠️🗿",3
"Menurut gue film JUMBO ini mirip sama dontol, mikirin egonya sendiri. Benci bet gue sama orang kaya gitu",0
Kak opening terlalu lama<br>Membuat jokesnya hambar<br>Jadi saran saya singkat sekitaran 10-15 detik aj biar jokesnya fresh dan gk hambar,2
knp ada jumpscare siang gratis..,1
akhirnya indonesia cihuy lebih hebat ini daripada buatan komdigi,0
Assalamualaikum bang coba bahas film norma,0
"SPOILER ALERT BAGI KALIAN YANG BELUM NONTON JUMBO ❗❗<br><br><br><br><br><br><br><br><br>jujur bang,ini film adalah FILM ANIMASI TERBAIK SEPANJANG MASA,NO DEBAT,tapi di INDONESIA😊,dulu gua pernah nonton film Nussa itu menurut gua &quot;KENAPA GAK ADA FILM ANIMASI YANG SELEVEL INI?&quot;,dan setelah jumbo rilis,no debat GUA LANGSUNG NONTON,awalnya gua mau nonton Qodrat 2,tapi gua mutusin buat nonton jumbo dulu,karena ini film animasi lokal yang BAGUSSS BANGET di Indonesia,oke gua kasih tau bang pendapat gua tentang film ini <br><br>Pertama,PLOT CERITA,gua harus setuju penuturan plot yang ada di film ini kurang enak,tapi nyentuh banget gua di hati,tapi yang menurut gua kurang adalah pendalaman karakter Nurman,Mae,sama Pak Kades nya itu kurang pendalaman,oke mungkin Nurman diceritain dia cuma tinggal bareng kakeknya,tapi harusnya lebih diperdalam lagi,sama seperti Mae,dia anak yatim piatu dari panti asuhan dan diasuh,tapi juga kurang,kenapa bisa kurang?yaa,karena hanya diceritakan lewat dialog,menurut gua kalo diperdalam lagi,INI BAGUSS BANGET,KLO Pak kades nya itu, PATAH banget dari orang yang baik banget sama warga tiba tiba berubah 180 derajat jadi villain utama di film Jumbo ini,minimal dikasih dulu clue clue diawal film,kayak misal ada acara gotong royong dikampung,nah pas bersihin makam,itu dikasih ekspresi aneh atau nyuruh warga buat HANCURIN makam itu,atau para warga yang denger desas desus kalau di kampung mereka ada makam yang sering hancur dan belum tau siapa yang HANCURIN makamnya,<br><br>Kedua,DURASI, harusnya durasi nya bisa lebih dipanjangin,karena banyak banget plot hole yang dibiarin menjadi hole,bukan ditutup,kayak KENAPA MERI BISA TEMENAN SAMA NENEKNYA DON, backstory nya Nurman sama Mae,motivasi Pak kades bisa lebih diperdalam lagi, harusnya gitu,<br><br>Ketiga,ANIMASI,ini buat Indonesia udah bagusss banget,tapi buat luar negeri masih biasa aja,mikro eskpresi nya itu bagus,apalagi rambut,tapi kan tadi bang Timothy bilang kalau yang kerasa hidup itu cuma Don, tapi gua ada pendapat yang berbeda,yaitu Nurman,Mae,sama Atta itu udah cukup hidup,mulai dari pupil,pipi,mulut,rambut,pori pori, wajah, ekspresi,mata,itu udah lumayan,tapi untuk Mae kayaknya agak kurang sih ekspresi nya dibandingkan yang Don Nurman sama Atta <br><br><br>Keempat,SET UP,masih inget nggak kalian sama SHAP SHAP SHAP yang Nurman ajarin ke Don?nah itu gua awalnya ngira &quot;OH PALINGAN CUMAN BUAT KOMEDI&quot;ternyata ada konklusi nya diakhir,ternyata pas si Don ngerebut radio itu pake teknik SHAP SHAP SHAP,anjir itu gua kaget banget ternyata ada konklusi nya,sama kayak teknik Fantastis,ternyata juga ada konklusi nya yaitu buat nerbangin Don untuk ngehentiin kedua orang tua nya Meri,DAMNN<br><br>KLO menurut gua ini film udah lumayan,buat Indonesia GREATEST OF ALL TIME,gak ada yang bisa debat pokoknya,tapi masih ada banyak kelemahan dari film ini,tapi ofkors gua bakal kasih skor <br><br>7,9/10,gimana pendapat kalian?",0
Dontol the Movie,0
Mas rian terlalu idealis dibagian dubbing😂 jam terbang itu yg utama,0
Next Minecraft,0
Mantap bang 👍,0
"Gw udah pernah nyampain kritik gw yang sama persis kayak kritik nya bang timoty soal plot, motif antagonis nya yang masih ambigu dan kerasa dipaksain, bahasanya yang masih terlalu baku, pengekspresian karakternya, sampai kehadiran meri dan perhantuan yang justru malah ngebuat inti cerita dari film Jumbo ini jadi malah ngeganggu. Dan salahnya gw, gw malah nyampaiin kritik itu di TIKTOK. Dan yaa, komenan tiktok gw langsung banjir komenan dengan kata kata mutiara🗿",11
Cuma di video ini gw full ketawa gegara lu ngegas bang 🤣<br><br>Jujur film nya bagus sih,1
Gue setuju ama lo banh,0
"Ah iya lagi gue baru inget pernah nonton video ini <a href=""https://www.youtube.com/watch?v=3PFYFsYH5zA&amp;t=60"">1:00</a>",0
"Aku beberapa hari yang lalu komen begini di salah satu konten kreator dirujak karena &#39;katanya&quot; tidak mendukung karya anak bangsa, padahal gua kritik karena gua pingin ini industri makin bagus",1
Sayang banget ada hantu-hantuannya.. padahal konflik anak-anaknya aja bisa dibikin seru.,1
"Aku setuju kalau dubbing nya kurang, tapi ini bisa jadi batu loncatan untuk generasi muda",2
"Maaf kalo tidak sesuai konteks . Cmiiw<br>Masyarakat kita ini beneran masih kentel terhadap hal hal mistis dan kebanyakan tidak dapat berfikir secara logis😂, apalagi masyarakat kita kan banyak yang fomo pada hal² yang viral walaupun gak masuk akal/gak jelas. Jadi kalo gini industri perfilman indonesia gak bakalan maju(gak cuma pemerintah doang tapi masyarakat ikut andil) jadi wajar aja kalo film kita cuma horror² aja karna kemampuan berfikir logis kita masih kurang banget dan hal² berbau mistis/horror pun masih melekat pada kita. Dengan adanya film jumbo menjadi langkah perubahan industri perfilman Indonesia agar menjadi baik. Film dapat memengaruhi kita dan kita dapat memengaruhi industri perfilman Indonesia. <br>Jadi:<br>Film banyak yang nonton&gt;&gt;&gt;cuan gede&gt;&gt;&gt;&gt;&gt;bikin ulang/lanjutannya dan seterusnya. <br>Selagi masyarakat kita banyak yang masih ya begitulah gak bakalan maju industri perfilman kita karna memproduksi film HANYA UNTUK CUAN seperti film horror kualitas rendah yang tujuan menargetkan kita² yang masih.. Ya begitulah",15
